places,address,link,user,star,creat_date,comment
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Andrew Le Nguyen,3.0,2025-04-01,The bad thing about is that they dont have much choice to watch movie.
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Thanh Hùng Võ,5.0,2024-09-01,Ok
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Linh tx,5.0,2025-04-01,Nice
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Nhựt Trần,5.0,2025-04-01,Good
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Tuệ Con,5.0,2025-04-01,Good
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Liem Nguyen,5.0,2024-04-01,Ok 👍 …
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Thịnh Võ Đình,5.0,2024-09-01,Ok
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Nguyễn Hồ Phước Trường,5.0,2024-04-01,Ok
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Thịnh Nguyễn Phúc,5.0,2024-04-01,Ok
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Woo Woo,3.0,2025-04-01,Bad
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Thien Tang,5.0,2024-04-01,Ok
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Nhan Huynh,4.0,2025-04-01,Good clean shop
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Danh Cong Do,4.0,2025-04-01,the only cinema in VinhLong now 😊 …
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Mỹ Ngân,5.0,2024-04-01,Good 👍 …
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Đạt Nguyễn,5.0,2024-04-01,Good
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",LE TIEN NAM,4.0,2025-04-01,Ok!
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Nghia Le Trọng,3.0,2024-07-01,Ok
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Quỳnh Phạm,5.0,2024-04-01,Good
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Tri Tin Pham,5.0,2024-04-01,Ok
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Tan Sy Ngo,5.0,2024-04-01,Nice
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",ha thaison,4.0,2024-04-01,Ok
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Chí Cường Trần,5.0,2024-04-01,Ok
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Camel,5.0,2025-04-01,Ok
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",1043_Phạm Tấn Lộc,5.0,2024-04-01,Nice
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Lê Hoàng Phúc,5.0,2025-04-01,Ok
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Tiến Đông Phạm,1.0,2024-04-01,Bad
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Hoàng Khoa Võ,4.0,2025-04-01,Ok
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Thanh Nghia Nguyen,5.0,2025-04-01,Ok
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Mỹ Trang Teresa,4.0,2025-04-01,Ok
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Vũ Phong,5.0,2025-04-01,Ok
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Võ Trí Nhân,5.0,2025-04-01,Ok
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Lĩnh Hồ Công,3.0,2025-04-01,Ok
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Đông Trịnh,5.0,2024-04-01,Cc
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Bành Hào,5.0,2025-04-01,Ok
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Nguyễn Thanh Nhân,5.0,2025-04-01,Good
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",phương lê,5.0,2025-04-01,Ok
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Kha map,5.0,2025-04-01,Ok
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",MINH TÂM TRƯƠNG,5.0,2025-04-01,Ok
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Huy Minh Official,4.0,2025-04-01,Ok
Vincom_Plaza_Vĩnh_Long,"Vincom Plaza, 55 Phạm Thái Bường, Phường 4, Vĩnh Long","https://www.google.com/maps/place/Vincom+Plaza+V%C4%A9nh+Long/@10.2461824,105.9777337,17z/data=!4m6!3m5!1s0x310a9df5e8e237af:0x51dcc880558ed77e!8m2!3d10.2461824!4d105.9777337!16s%2Fg%2F11j4pxd00n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D",Nguyễn Quý Nhi,5.0,2025-04-01,Ok
