places,address,link,user,star,creat_date,comment,data_llm
Trung_Nguyên_E-coffee,"Đ. Số 1/2-4 KĐTM Đại Ngân, Phường An Khánh, Ninh Kiều, Cần Thơ 890000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-coffee/@10.0382727,105.7613736,17z/data=!4m6!3m5!1s0x31a0894d8ea5c337:0xbac8b9093d4c5d56!8m2!3d10.0382727!4d105.7613736!16s%2Fg%2F11krkw5s73?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Nhan Nguyen,3.0,2024-06-01,"The space is airy and cool, the food is delicious The service staff is bad, I order water and food 2 or 3 times before listening (2 or 3 times before coming here to rate). The customer went to the bathroom and returned to the table to clear the customer's water, upset 😫","
{
    ""danh_sach_tu_tot"": ""airy, cool, delicious"",
    ""danh_sach_tu_xau"": ""bad, upset""
}
"
Trung_Nguyên_E-coffee,"Đ. Số 1/2-4 KĐTM Đại Ngân, Phường An Khánh, Ninh Kiều, Cần Thơ 890000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-coffee/@10.0382727,105.7613736,17z/data=!4m6!3m5!1s0x31a0894d8ea5c337:0xbac8b9093d4c5d56!8m2!3d10.0382727!4d105.7613736!16s%2Fg%2F11krkw5s73?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Nhạn Trần Bá,3.0,2024-04-01,"The restaurant is ok. There is a cold room and outdoor space. In the evening, sit outside in the cool air.","
{
    ""danh_sach_tu_tot"": ""cool air"",
    ""danh_sach_tu_xau"": ""cold""
}
"
Trung_Nguyên_E-coffee,"Đ. Số 1/2-4 KĐTM Đại Ngân, Phường An Khánh, Ninh Kiều, Cần Thơ 890000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-coffee/@10.0382727,105.7613736,17z/data=!4m6!3m5!1s0x31a0894d8ea5c337:0xbac8b9093d4c5d56!8m2!3d10.0382727!4d105.7613736!16s%2Fg%2F11krkw5s73?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Tiến Đạt Bùi,5.0,2024-04-01,"The restaurant is spacious, clean, and has a beautiful space. Attentive and cheerful staff. At noon, the restaurant sells delicious and affordable meals","
{
    ""danh_sach_tu_tot"": ""spacious, clean, beautiful, Attentive, cheerful, delicious, affordable"",
    ""danh_sach_tu_xau"": """"
}
"
Trung_Nguyên_E-coffee,"Đ. Số 1/2-4 KĐTM Đại Ngân, Phường An Khánh, Ninh Kiều, Cần Thơ 890000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-coffee/@10.0382727,105.7613736,17z/data=!4m6!3m5!1s0x31a0894d8ea5c337:0xbac8b9093d4c5d56!8m2!3d10.0382727!4d105.7613736!16s%2Fg%2F11krkw5s73?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",VISOS,1.0,2024-11-01,The restaurant doesn't need customers and is poorly managed,"
{
    ""danh_sach_tu_tot"": null,
    ""danh_sach_tu_xau"": ""doesn't need customers, poorly managed""
}
"
Trung_Nguyên_E-coffee,"Đ. Số 1/2-4 KĐTM Đại Ngân, Phường An Khánh, Ninh Kiều, Cần Thơ 890000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-coffee/@10.0382727,105.7613736,17z/data=!4m6!3m5!1s0x31a0894d8ea5c337:0xbac8b9093d4c5d56!8m2!3d10.0382727!4d105.7613736!16s%2Fg%2F11krkw5s73?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Phạm Quyết Thắng (Victor Phạm),4.0,2024-07-01,Airy and quiet space. There is a cold room and outdoor area.,"
{
    ""danh_sach_tu_tot"": ""airy, quiet"",
    ""danh_sach_tu_xau"": ""cold""
}
"
Trung_Nguyên_E-coffee,"Đ. Số 1/2-4 KĐTM Đại Ngân, Phường An Khánh, Ninh Kiều, Cần Thơ 890000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-coffee/@10.0382727,105.7613736,17z/data=!4m6!3m5!1s0x31a0894d8ea5c337:0xbac8b9093d4c5d56!8m2!3d10.0382727!4d105.7613736!16s%2Fg%2F11krkw5s73?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Ninh Trần,4.0,2025-03-27,No variety of dishes,"
{
    ""danh_sach_tu_tot"": null,
    ""danh_sach_tu_xau"": ""No variety""
}
"
Trung_Nguyên_E-coffee,"Đ. Số 1/2-4 KĐTM Đại Ngân, Phường An Khánh, Ninh Kiều, Cần Thơ 890000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-coffee/@10.0382727,105.7613736,17z/data=!4m6!3m5!1s0x31a0894d8ea5c337:0xbac8b9093d4c5d56!8m2!3d10.0382727!4d105.7613736!16s%2Fg%2F11krkw5s73?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Author Pan,5.0,2024-04-01,"Parking is convenient in the city, the space is spacious and comfortable, and the service staff are friendly!!","
{
    ""danh_sach_tu_tot"": ""convenient, spacious, comfortable, friendly"",
    ""danh_sach_tu_xau"": null
}
"
Trung_Nguyên_E-coffee,"Đ. Số 1/2-4 KĐTM Đại Ngân, Phường An Khánh, Ninh Kiều, Cần Thơ 890000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-coffee/@10.0382727,105.7613736,17z/data=!4m6!3m5!1s0x31a0894d8ea5c337:0xbac8b9093d4c5d56!8m2!3d10.0382727!4d105.7613736!16s%2Fg%2F11krkw5s73?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Yên Đan Nguyễn Lê,2.0,2024-08-01,"The service staff is bad, the drinks are okay","
{
    ""danh_sach_tu_tot"": ""okay"",
    ""danh_sach_tu_xau"": ""bad""
}
"
Trung_Nguyên_E-coffee,"Đ. Số 1/2-4 KĐTM Đại Ngân, Phường An Khánh, Ninh Kiều, Cần Thơ 890000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-coffee/@10.0382727,105.7613736,17z/data=!4m6!3m5!1s0x31a0894d8ea5c337:0xbac8b9093d4c5d56!8m2!3d10.0382727!4d105.7613736!16s%2Fg%2F11krkw5s73?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Y TẾ VIỆC,5.0,2024-04-01,A great place to experience and relieve stress in the evenings and weekends for relatives and family.,"
{
    ""danh_sach_tu_tot"": ""great"",
    ""danh_sach_tu_xau"": """"
}
"
Trung_Nguyên_E-coffee,"Đ. Số 1/2-4 KĐTM Đại Ngân, Phường An Khánh, Ninh Kiều, Cần Thơ 890000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-coffee/@10.0382727,105.7613736,17z/data=!4m6!3m5!1s0x31a0894d8ea5c337:0xbac8b9093d4c5d56!8m2!3d10.0382727!4d105.7613736!16s%2Fg%2F11krkw5s73?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",TÂN CAO MINH,5.0,2024-04-01,"Cheap water prices, luxurious space, good service","
{
    ""danh_sach_tu_tot"": ""luxurious, good"",
    ""danh_sach_tu_xau"": ""cheap""
}
"
Trung_Nguyên_E-coffee,"Đ. Số 1/2-4 KĐTM Đại Ngân, Phường An Khánh, Ninh Kiều, Cần Thơ 890000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-coffee/@10.0382727,105.7613736,17z/data=!4m6!3m5!1s0x31a0894d8ea5c337:0xbac8b9093d4c5d56!8m2!3d10.0382727!4d105.7613736!16s%2Fg%2F11krkw5s73?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",NGO TRONG05,5.0,2024-09-01,"Ok, good cheap water, delicious rice","
{
    ""danh_sach_tu_tot"": ""good, delicious"",
    ""danh_sach_tu_xau"": ""cheap""
}
"
Trung_Nguyên_E-coffee,"Đ. Số 1/2-4 KĐTM Đại Ngân, Phường An Khánh, Ninh Kiều, Cần Thơ 890000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-coffee/@10.0382727,105.7613736,17z/data=!4m6!3m5!1s0x31a0894d8ea5c337:0xbac8b9093d4c5d56!8m2!3d10.0382727!4d105.7613736!16s%2Fg%2F11krkw5s73?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Lê Văn,5.0,2024-04-01,"The restaurant is very spacious, luxurious and cool","
{
    ""danh_sach_tu_tot"": ""spacious, luxurious, cool"",
    ""danh_sach_tu_xau"": """"
}
"
Trung_Nguyên_E-coffee,"Đ. Số 1/2-4 KĐTM Đại Ngân, Phường An Khánh, Ninh Kiều, Cần Thơ 890000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-coffee/@10.0382727,105.7613736,17z/data=!4m6!3m5!1s0x31a0894d8ea5c337:0xbac8b9093d4c5d56!8m2!3d10.0382727!4d105.7613736!16s%2Fg%2F11krkw5s73?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Huy Hoàng Huy Hoàng,5.0,2024-07-01,Popular,"
{
    ""danh_sach_tu_tot"": ""Popular"",
    ""danh_sach_tu_xau"": null
}
"
Trung_Nguyên_E-coffee,"Đ. Số 1/2-4 KĐTM Đại Ngân, Phường An Khánh, Ninh Kiều, Cần Thơ 890000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-coffee/@10.0382727,105.7613736,17z/data=!4m6!3m5!1s0x31a0894d8ea5c337:0xbac8b9093d4c5d56!8m2!3d10.0382727!4d105.7613736!16s%2Fg%2F11krkw5s73?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",tuan vo,5.0,2024-04-01,Nice and clean restaurant,"
{
    ""danh_sach_tu_tot"": ""Nice, clean"",
    ""danh_sach_tu_xau"": null
}
"
Trung_Nguyên_E-coffee,"Đ. Số 1/2-4 KĐTM Đại Ngân, Phường An Khánh, Ninh Kiều, Cần Thơ 890000","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-coffee/@10.0382727,105.7613736,17z/data=!4m6!3m5!1s0x31a0894d8ea5c337:0xbac8b9093d4c5d56!8m2!3d10.0382727!4d105.7613736!16s%2Fg%2F11krkw5s73?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Thanh Tam Ha,4.0,2024-07-01,Good coffee,"
{
    ""danh_sach_tu_tot"": ""Good"",
    ""danh_sach_tu_xau"": null
}
"
