places,address,link,user,star,creat_date,comment
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Tim Traveler,2.0,2025-04-01,Pricey and they allow smoking! Terrible
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",K Leary,5.0,2025-04-01,"Authentic vibe, great ice coffee"
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Quang Phạm (Podcast 139),5.0,2024-05-01,Good
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Khanh Chau Dam Quang,5.0,2025-04-01,Great cafeteria with lovely staff
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Trung Nguyen Minh,2.0,2025-04-01,OK good
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Ralf-Peter Baecker,5.0,2025-04-01,Great Coffee shop. Try it.....
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Lam Nguyen,3.0,2025-04-01,Good cafe! Warmly
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Helena Truong,3.0,2025-04-01,quiet place with unfriendly staffs
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",CHI BAO BANG GIA (Nguoithichdua),5.0,2025-04-01,Wow
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",anh tu Bui,5.0,2025-04-01,Good
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Vĩnh Lạc Võ,1.0,2025-04-01,Terrible
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",huy cao,2.0,2025-04-01,sometimes hot
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Nguyên Lê,5.0,2025-04-01,Your coffee
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",TRẦN QUANG Entertainment,5.0,2025-04-01,Good
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Pham Thi Vuong,4.0,2025-04-01,good
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Tai Vo,1.0,2025-01-01,"The restaurant has just been renewed after my previous visit. The new decor looks more elegant and brighter. The tea is fragrant, the drinks are normal. Everything seemed fine until I took the car out. Because I arrived at rush hour, I couldn't pull up to the curb in front of the restaurant to park my car. So I went around the bow of the ship to park my car at the back of the shop. At that time, I saw a number of motorbikes parked there. But it turned out it was a customer's car from the restaurant next door, and I don't understand why they were allowed to park their car on this side of the restaurant. And when I took my car out, I saw that my car was parked close to that shop's car, blocking the helmet I hung on the car. When I took the hat out, it was completely scratched like the photo below. The car was parked close to me and I had to struggle for a while to get it out. Why do other shops in Trung Nguyen's area leave their cars indiscriminately like that, leading to damage to customers' belongings and cars? If Trung Nguyen guests are not allowed to park there, there must be a warning sign to let guests know!"
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Lệ Lê Thị Bích,5.0,2024-11-01,The restaurant space is clean and cool. Enthusiastic and attentive service staff. Drinks that suit your taste. Will come back if I have a chance.
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Bình Trương,5.0,2024-11-01,"The small space of the restaurant looks cozy and has a diverse menu. The brand is famous but the menu prices are ok. Come here to meet deadlines and carefreely, the staff constantly refills tea. The tea here is quite fragrant. One thing I really like is that soft music is played here, making it easy to concentrate"
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Kim Thinh Nguyen Thien,5.0,2024-12-01,The restaurant has just been renovated so the space is airier and cleaner Bac Xiu is super delicious
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Ánh Ngọc Nguyễn,5.0,2024-11-01,"The first thing that catches the eye is that the shop is very neat and clean, along with the staff who are very enthusiastic, happy and accommodating to customers. I haven't tried all kinds of drinks yet so I don't know how they taste, but the brewed coffee is very fragrant and flavorful. Will come back again and again to try other dishes."
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Ngocson Vu,5.0,2025-02-01,"7:10 09/06/22 Very old shop of Trung Nguyen cafe. Because it is an old restaurant, the menu will not have all the dishes. Please be careful, no nostalgic restaurant space! Cappuccino 60ml milk 61 Royal Tea 53 Vinh Hao spring water 500ml Fri 9:00 Apr 19, 2024 Royal Hibiscus Tea 61 Thinking Cafe (creativity 1)34 The female waitress was very considerate The space is full of cigarette smoke 10:50 01/11/25 Americano 55 No space, no smoke"
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Huyen Xuan,5.0,2024-11-01,"Trung Nguyen Restaurant 587 Nguyen Kiem is worth a try. The staff are cute and cheerful, give enthusiastic advice, and provide attentive service. Delicious and rich coffee."
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Nhung Nguyen,5.0,2024-11-01,"Quiet space, cute and friendly staff, delicious coffee."
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Ngân Yến,2.0,2024-04-01,"-An air-conditioned space that allows smoking is really unpleasant - The space is dark, not bright, looks old -The staff is not very warm and enthusiastic with the guests. There is a security guard who is cute"
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Minh Thắng Bùi,5.0,2024-12-01,"The restaurant space is good, the staff takes care attentively. The water is fine"
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Jo Jo Shop,1.0,2024-09-01,"I really like drinking Trung Nguyen filter coffee, but when I go to Nguyen Thuet to drink it, I don't know what kind of coffee to use or how you guys make it, but it's very bad: neither fragrant nor strong and bitter and not as delicious as other places. Another Trung Nguyen Legend! - The restaurant space is extremely hot and sometimes the toilet smells bad! The whole shop has an air conditioner, but it's very old and not cool. It's so hot that you have to turn on the fan to drink, which is like torture! I don't think a big brand would leave a restaurant that old and hot like that, but the air conditioner is so old and black that it's not cold enough! This restaurant would rather be closed than leave it as it will lose its image! Not a single piece! After drinking, Beo and Nga said goodbye and won't go back! And they also don't want to go back to any Trung Nguyen shop to drink again! Someone went to the shop's Facebook page to talk about this and only looked at it and didn't respond to customers, which is really bad customer service! The shop staff's face is not happy either!"
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Diên Lê,5.0,2024-11-01,"Delicious coffee, beautiful decor, I'm a bit addicted to the coffee here"
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Kha My Nguyen,5.0,2024-11-01,Good drinks The space is clean Enthusiastic service
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Hồng Phạm Thị,5.0,2024-11-01,The restaurant is suitable for people who like quiet like me
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Nguyễn Nhung,5.0,2024-11-01,"The view is quite nice, suitable for me"
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Hồ Mỹ Như,5.0,2024-11-01,"I really like the space of the restaurant, very suitable for people who need quiet, enthusiastic service, and always warm to customers."
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Sy Hoang,5.0,2025-04-01,"Quite a fun experience. Not for tall foreigners - the restaurant is quite low. When you come in, the hospital and staff are okay, but you smoke so it smells a bit. If you don't like the smell of cigarettes, you shouldn't come. Delicious coffee."
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Thanh Duong,4.0,2025-01-01,The space has no green trees so it's a bit stuffy Coffee is fine. But the feeling is not as good as before
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Quốc Việt Võ,5.0,2024-11-01,"Ok restaurant, comfortable space, friendly service, you should come to experience"
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Thành Công Võ,5.0,2025-04-01,"Visited Trung Nguyen's first ""start-up"" restaurant. Although the space is not large but airy, the air-conditioned room is not suitable for smokers."
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Vũ Bin Banno,5.0,2024-04-01,"Always feel comfortable when coming to Trung Nguyen coffee, a place filled with inspiration for Vietnamese youth."
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Blue Stone,5.0,2024-04-01,"The staff here are very enthusiastic and helped me deliver a box of coffee to send as a gift to my friends abroad. It's great, because the weather is hot, they don't mind! If possible, next time I will come to drink coffee and thank them! <3"
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Huy Hoàng,4.0,2024-04-01,"The drinks are okay but very hot, the air conditioning capacity is too weak compared to the room area, many times I feel stuffy."
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Linh Nguyen,5.0,2024-11-01,The coffee is delicious.
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Vy Nguyen,5.0,2025-04-01,"Small space, quite cozy. Music without lyrics, quite quiet. I especially like the staff, enthusiastic, cheerful, and the coffee is very fragrant."
Trung_Nguyen_Coffee,,"https://www.google.com/maps/place/Trung+Nguyen+Coffee/@10.8058746,106.678511,17z/data=!4m6!3m5!1s0x31752920a1a071f1:0xe9fb227e0847c978!8m2!3d10.8058746!4d106.678511!16s%2Fg%2F1tnspdzy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D",Sophie - Dung Dương,4.0,2025-04-01,"Until now, I still like Trung Nguyen's style, not quiet and gentle, suitable for those who like to sit in cafes and work or meet partners because light music is played here, the drinking style here is ok, the coffee flavor is rich but a bit strong so those who are not used to drinking it will easily get coffee drunk."
