places,address,link,user,star,creat_date,comment
E-Coffee_Trung_Nguyên_Phan_Đình_Phùng,"12 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/E-Coffee+Trung+Nguy%C3%AAn+Phan+%C4%90%C3%ACnh+Ph%C3%B9ng/@10.0336847,105.7868233,17z/data=!4m6!3m5!1s0x31a063033bfbf2fb:0x6721357c7888591e!8m2!3d10.0336847!4d105.7868233!16s%2Fg%2F11vj54_mnv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",thuan nguyen,5.0,2025-01-01,"The restaurant is located in a beautiful location, has free parking, reasonably priced drinks, and friendly and cheerful staff"
E-Coffee_Trung_Nguyên_Phan_Đình_Phùng,"12 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/E-Coffee+Trung+Nguy%C3%AAn+Phan+%C4%90%C3%ACnh+Ph%C3%B9ng/@10.0336847,105.7868233,17z/data=!4m6!3m5!1s0x31a063033bfbf2fb:0x6721357c7888591e!8m2!3d10.0336847!4d105.7868233!16s%2Fg%2F11vj54_mnv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Triều Dương,5.0,2024-09-01,"The restaurant has a nice location, reasonable drink prices, large and airy space, my husband and I really like it. Delicious milk coffee, as for iced coffee, I think the shop should choose a higher quality coffee to match the location and class of the Trung Nguyen system. I buy TN's Creative powder coffee to drink at home every day and when I drink filter coffee here, I'm a bit disappointed. Or the shop can sell other types of better quality to give customers more choices."
E-Coffee_Trung_Nguyên_Phan_Đình_Phùng,"12 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/E-Coffee+Trung+Nguy%C3%AAn+Phan+%C4%90%C3%ACnh+Ph%C3%B9ng/@10.0336847,105.7868233,17z/data=!4m6!3m5!1s0x31a063033bfbf2fb:0x6721357c7888591e!8m2!3d10.0336847!4d105.7868233!16s%2Fg%2F11vj54_mnv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Thái Anh,5.0,2025-04-01,"Delicious water, enthusiastic and friendly staff, great restaurant space."
E-Coffee_Trung_Nguyên_Phan_Đình_Phùng,"12 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/E-Coffee+Trung+Nguy%C3%AAn+Phan+%C4%90%C3%ACnh+Ph%C3%B9ng/@10.0336847,105.7868233,17z/data=!4m6!3m5!1s0x31a063033bfbf2fb:0x6721357c7888591e!8m2!3d10.0336847!4d105.7868233!16s%2Fg%2F11vj54_mnv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Huynh Hieu Travel,5.0,2024-04-01,"The shop is located in a beautiful location, has spacious outside space and is suitable for gathering friends for morning or evening coffee. The inside of the restaurant is airy and decorated, quite good for sitting and chatting with friends at noon or for those who like air-conditioned space. The price is moderate (quite cheap considering the location), the shop is on the ground floor."
E-Coffee_Trung_Nguyên_Phan_Đình_Phùng,"12 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/E-Coffee+Trung+Nguy%C3%AAn+Phan+%C4%90%C3%ACnh+Ph%C3%B9ng/@10.0336847,105.7868233,17z/data=!4m6!3m5!1s0x31a063033bfbf2fb:0x6721357c7888591e!8m2!3d10.0336847!4d105.7868233!16s%2Fg%2F11vj54_mnv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Nguyễn Sơn,2.0,2024-10-01,"In general, it is as normal as other E shops in the chain. There is space inside and a sidewalk outside. I tried sitting inside for a bit but it was a bit stuffy. The air conditioner is too weak compared to the area of the shop so it doesn't penetrate anything. After a while I could no longer stand it so I went outside for fresh air. The view from the sidewalk is surrounded by streets and luxury hotels. In general, there are views for those who are interested in checking in. You should try it and let me know."
E-Coffee_Trung_Nguyên_Phan_Đình_Phùng,"12 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/E-Coffee+Trung+Nguy%C3%AAn+Phan+%C4%90%C3%ACnh+Ph%C3%B9ng/@10.0336847,105.7868233,17z/data=!4m6!3m5!1s0x31a063033bfbf2fb:0x6721357c7888591e!8m2!3d10.0336847!4d105.7868233!16s%2Fg%2F11vj54_mnv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Thai Bodoi,5.0,2024-08-01,"Let's talk about coffee. The restaurant is airy, spacious and has attentive and enthusiastic staff."
E-Coffee_Trung_Nguyên_Phan_Đình_Phùng,"12 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/E-Coffee+Trung+Nguy%C3%AAn+Phan+%C4%90%C3%ACnh+Ph%C3%B9ng/@10.0336847,105.7868233,17z/data=!4m6!3m5!1s0x31a063033bfbf2fb:0x6721357c7888591e!8m2!3d10.0336847!4d105.7868233!16s%2Fg%2F11vj54_mnv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Tuyết Nhi Tôn,1.0,2025-02-01,"Need to review the service attitude of the staff. The staff made the wrong drink according to the customer's order (made an extra drink that was not in the customer's order), the customer responded politely, but you showed an unprofessional attitude."
E-Coffee_Trung_Nguyên_Phan_Đình_Phùng,"12 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/E-Coffee+Trung+Nguy%C3%AAn+Phan+%C4%90%C3%ACnh+Ph%C3%B9ng/@10.0336847,105.7868233,17z/data=!4m6!3m5!1s0x31a063033bfbf2fb:0x6721357c7888591e!8m2!3d10.0336847!4d105.7868233!16s%2Fg%2F11vj54_mnv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Thùy Dương,4.0,2024-06-01,"In general, the space is ok, airy, luxurious. Prices are cheaper than some other ecoffee shops. Cf is not really that delicious. I told you to make a cf with very little milk, but you guys made it into less cf 🥲. But after that there was additional cf support but it was really insignificant. Minus point: air conditioning, but the day I came in, there was a smoker, so I immediately left"
E-Coffee_Trung_Nguyên_Phan_Đình_Phùng,"12 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/E-Coffee+Trung+Nguy%C3%AAn+Phan+%C4%90%C3%ACnh+Ph%C3%B9ng/@10.0336847,105.7868233,17z/data=!4m6!3m5!1s0x31a063033bfbf2fb:0x6721357c7888591e!8m2!3d10.0336847!4d105.7868233!16s%2Fg%2F11vj54_mnv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Lê Hoàng Hải Anh,2.0,2025-02-01,"Morning staff are not enthusiastic. When the customer comes to the counter to order, he doesn't say hello and there's no response like thank you until the customer finishes ordering. Served in silence 🥴 …"
E-Coffee_Trung_Nguyên_Phan_Đình_Phùng,"12 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/E-Coffee+Trung+Nguy%C3%AAn+Phan+%C4%90%C3%ACnh+Ph%C3%B9ng/@10.0336847,105.7868233,17z/data=!4m6!3m5!1s0x31a063033bfbf2fb:0x6721357c7888591e!8m2!3d10.0336847!4d105.7868233!16s%2Fg%2F11vj54_mnv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Cẩm Tú Nguyễn,1.0,2024-12-01,"After ordering the water, the staff asked me to go to the table and wait for a staff member to bring it out. I sat there waiting for it to dry and didn't see a glass of water. When I asked for a drink, I said I forgot it and then brought it out after work with an attitude."
E-Coffee_Trung_Nguyên_Phan_Đình_Phùng,"12 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/E-Coffee+Trung+Nguy%C3%AAn+Phan+%C4%90%C3%ACnh+Ph%C3%B9ng/@10.0336847,105.7868233,17z/data=!4m6!3m5!1s0x31a063033bfbf2fb:0x6721357c7888591e!8m2!3d10.0336847!4d105.7868233!16s%2Fg%2F11vj54_mnv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Duy Thái Thuỳ,1.0,2024-12-01,"The shop let a group of people in to play cards all day. Every week 2-3 times. Very noisy, especially with all the boys' muzzles. Extremely impolite."
E-Coffee_Trung_Nguyên_Phan_Đình_Phùng,"12 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/E-Coffee+Trung+Nguy%C3%AAn+Phan+%C4%90%C3%ACnh+Ph%C3%B9ng/@10.0336847,105.7868233,17z/data=!4m6!3m5!1s0x31a063033bfbf2fb:0x6721357c7888591e!8m2!3d10.0336847!4d105.7868233!16s%2Fg%2F11vj54_mnv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Xuân Nguyễn,4.0,2024-07-01,"Reasonable water prices, good service, staff with good service attitude."
E-Coffee_Trung_Nguyên_Phan_Đình_Phùng,"12 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/E-Coffee+Trung+Nguy%C3%AAn+Phan+%C4%90%C3%ACnh+Ph%C3%B9ng/@10.0336847,105.7868233,17z/data=!4m6!3m5!1s0x31a063033bfbf2fb:0x6721357c7888591e!8m2!3d10.0336847!4d105.7868233!16s%2Fg%2F11vj54_mnv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Hoang Qui,1.0,2025-02-01,Order staff attitude towards customers. Won't come again and don't rate this place highly!
E-Coffee_Trung_Nguyên_Phan_Đình_Phùng,"12 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/E-Coffee+Trung+Nguy%C3%AAn+Phan+%C4%90%C3%ACnh+Ph%C3%B9ng/@10.0336847,105.7868233,17z/data=!4m6!3m5!1s0x31a063033bfbf2fb:0x6721357c7888591e!8m2!3d10.0336847!4d105.7868233!16s%2Fg%2F11vj54_mnv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Lam Nguyen,5.0,2024-10-01,"Comfortable space, delicious drinks, reasonable prices"
E-Coffee_Trung_Nguyên_Phan_Đình_Phùng,"12 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/E-Coffee+Trung+Nguy%C3%AAn+Phan+%C4%90%C3%ACnh+Ph%C3%B9ng/@10.0336847,105.7868233,17z/data=!4m6!3m5!1s0x31a063033bfbf2fb:0x6721357c7888591e!8m2!3d10.0336847!4d105.7868233!16s%2Fg%2F11vj54_mnv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",32. Trần Minh Tiến,5.0,2025-04-01,"Delicious water, affordable prices, cute and enthusiastic staffgg 100diemmmm"
E-Coffee_Trung_Nguyên_Phan_Đình_Phùng,"12 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/E-Coffee+Trung+Nguy%C3%AAn+Phan+%C4%90%C3%ACnh+Ph%C3%B9ng/@10.0336847,105.7868233,17z/data=!4m6!3m5!1s0x31a063033bfbf2fb:0x6721357c7888591e!8m2!3d10.0336847!4d105.7868233!16s%2Fg%2F11vj54_mnv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Thành Đạt Tiêu,1.0,2025-02-01,"The staff's face was miserable, they sat down to drink water and asked for iced tea, but they didn't bring it to them several times"
E-Coffee_Trung_Nguyên_Phan_Đình_Phùng,"12 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/E-Coffee+Trung+Nguy%C3%AAn+Phan+%C4%90%C3%ACnh+Ph%C3%B9ng/@10.0336847,105.7868233,17z/data=!4m6!3m5!1s0x31a063033bfbf2fb:0x6721357c7888591e!8m2!3d10.0336847!4d105.7868233!16s%2Fg%2F11vj54_mnv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Trung Hà,4.0,2024-04-01,"Newly opened restaurant, in a nice location. delicious coffee"
E-Coffee_Trung_Nguyên_Phan_Đình_Phùng,"12 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/E-Coffee+Trung+Nguy%C3%AAn+Phan+%C4%90%C3%ACnh+Ph%C3%B9ng/@10.0336847,105.7868233,17z/data=!4m6!3m5!1s0x31a063033bfbf2fb:0x6721357c7888591e!8m2!3d10.0336847!4d105.7868233!16s%2Fg%2F11vj54_mnv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",La Eric,4.0,2024-07-01,Ok location right in the city center. Average water price from 25k or more!
E-Coffee_Trung_Nguyên_Phan_Đình_Phùng,"12 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/E-Coffee+Trung+Nguy%C3%AAn+Phan+%C4%90%C3%ACnh+Ph%C3%B9ng/@10.0336847,105.7868233,17z/data=!4m6!3m5!1s0x31a063033bfbf2fb:0x6721357c7888591e!8m2!3d10.0336847!4d105.7868233!16s%2Fg%2F11vj54_mnv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Lâm Tài,1.0,2025-02-01,Order staff has a dissatisfied attitude towards customers😅
E-Coffee_Trung_Nguyên_Phan_Đình_Phùng,"12 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/E-Coffee+Trung+Nguy%C3%AAn+Phan+%C4%90%C3%ACnh+Ph%C3%B9ng/@10.0336847,105.7868233,17z/data=!4m6!3m5!1s0x31a063033bfbf2fb:0x6721357c7888591e!8m2!3d10.0336847!4d105.7868233!16s%2Fg%2F11vj54_mnv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Hạnh Đặng,1.0,2025-01-01,"Staff looks down on customers, drinks are good"
E-Coffee_Trung_Nguyên_Phan_Đình_Phùng,"12 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/E-Coffee+Trung+Nguy%C3%AAn+Phan+%C4%90%C3%ACnh+Ph%C3%B9ng/@10.0336847,105.7868233,17z/data=!4m6!3m5!1s0x31a063033bfbf2fb:0x6721357c7888591e!8m2!3d10.0336847!4d105.7868233!16s%2Fg%2F11vj54_mnv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Quang Le,5.0,2024-04-01,"Seriously, it's a beautiful cafe. If you want to stop by for a drink, you'll have to drive around without knowing where to park. There's no security guard or anyone outside to ask. It's so closed that if you look from the outside and come in, you won't even know there's a cafe🙄"
E-Coffee_Trung_Nguyên_Phan_Đình_Phùng,"12 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/E-Coffee+Trung+Nguy%C3%AAn+Phan+%C4%90%C3%ACnh+Ph%C3%B9ng/@10.0336847,105.7868233,17z/data=!4m6!3m5!1s0x31a063033bfbf2fb:0x6721357c7888591e!8m2!3d10.0336847!4d105.7868233!16s%2Fg%2F11vj54_mnv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",linh nguyen,1.0,2024-05-01,"I've been to this restaurant 3 times. The first time the drink was bad. The second time it was noisy, guests were comfortable talking on the phone on speakerphone. The third time, the room was air-conditioned and guests were free to smoke. Say goodbye to this shop forever. It's so bad"
E-Coffee_Trung_Nguyên_Phan_Đình_Phùng,"12 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/E-Coffee+Trung+Nguy%C3%AAn+Phan+%C4%90%C3%ACnh+Ph%C3%B9ng/@10.0336847,105.7868233,17z/data=!4m6!3m5!1s0x31a063033bfbf2fb:0x6721357c7888591e!8m2!3d10.0336847!4d105.7868233!16s%2Fg%2F11vj54_mnv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Hung Vu JSC (Hung Vu group),4.0,2024-04-01,More options for those who love dj cafe
E-Coffee_Trung_Nguyên_Phan_Đình_Phùng,"12 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/E-Coffee+Trung+Nguy%C3%AAn+Phan+%C4%90%C3%ACnh+Ph%C3%B9ng/@10.0336847,105.7868233,17z/data=!4m6!3m5!1s0x31a063033bfbf2fb:0x6721357c7888591e!8m2!3d10.0336847!4d105.7868233!16s%2Fg%2F11vj54_mnv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",nguyễn phương,5.0,2025-02-01,"Enthusiastic staff, delicious water"
E-Coffee_Trung_Nguyên_Phan_Đình_Phùng,"12 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/E-Coffee+Trung+Nguy%C3%AAn+Phan+%C4%90%C3%ACnh+Ph%C3%B9ng/@10.0336847,105.7868233,17z/data=!4m6!3m5!1s0x31a063033bfbf2fb:0x6721357c7888591e!8m2!3d10.0336847!4d105.7868233!16s%2Fg%2F11vj54_mnv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",An Phuc Nguyen Dinh,1.0,2025-02-01,Order staff attitude.
E-Coffee_Trung_Nguyên_Phan_Đình_Phùng,"12 Phan Đình Phùng, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/E-Coffee+Trung+Nguy%C3%AAn+Phan+%C4%90%C3%ACnh+Ph%C3%B9ng/@10.0336847,105.7868233,17z/data=!4m6!3m5!1s0x31a063033bfbf2fb:0x6721357c7888591e!8m2!3d10.0336847!4d105.7868233!16s%2Fg%2F11vj54_mnv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",lam nguyen,4.0,2024-11-01,Does our restaurant have a meeting room for 10 people?
