places,address,link,user,star,creat_date,comment,data_llm
Là_CAFE_Nguyễn_Văn_Linh,"29D Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/L%C3%A0+CAFE+Nguy%E1%BB%85n+V%C4%83n+Linh/@10.0247023,105.7598601,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ad08eecab1:0x4350258cf920d8d0!8m2!3d10.0247023!4d105.7598601!16s%2Fg%2F11lyv_jkh8?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoASAFQAw%3D%3D",Thu Huynh,5.0,2025-01-13,"Delicious salted cocoa, spacious and comfortable space, with cafe bed. When you go to the cafe, you will also receive a rabbit 🐰🥰","
{
    ""danh_sach_tu_tot"": ""Delicious, spacious and comfortable"",
    ""danh_sach_tu_xau"": null
}
"
Là_CAFE_Nguyễn_Văn_Linh,"29D Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/L%C3%A0+CAFE+Nguy%E1%BB%85n+V%C4%83n+Linh/@10.0247023,105.7598601,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ad08eecab1:0x4350258cf920d8d0!8m2!3d10.0247023!4d105.7598601!16s%2Fg%2F11lyv_jkh8?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoASAFQAw%3D%3D",Vy Thảo,5.0,2025-04-13,There are staff who are very friendly with customers,"
{
    ""danh_sach_tu_tot"": ""very friendly"",
    ""danh_sach_tu_xau"": """"
}
"
Là_CAFE_Nguyễn_Văn_Linh,"29D Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/L%C3%A0+CAFE+Nguy%E1%BB%85n+V%C4%83n+Linh/@10.0247023,105.7598601,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ad08eecab1:0x4350258cf920d8d0!8m2!3d10.0247023!4d105.7598601!16s%2Fg%2F11lyv_jkh8?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoASAFQAw%3D%3D",Linh Phan,5.0,2025-01-13,"Open space, meeting groups to chat with friends is very convenient, open 24/7 so it's convenient to work from late at night until morning. The staff are very enthusiastic, especially those who work the night shift, they are very supportive and talk sweetly","
{
    ""danh_sach_tu_tot"": ""convenient, enthusiastic, supportive, sweetly"",
    ""danh_sach_tu_xau"": null
}
"
Là_CAFE_Nguyễn_Văn_Linh,"29D Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/L%C3%A0+CAFE+Nguy%E1%BB%85n+V%C4%83n+Linh/@10.0247023,105.7598601,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ad08eecab1:0x4350258cf920d8d0!8m2!3d10.0247023!4d105.7598601!16s%2Fg%2F11lyv_jkh8?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoASAFQAw%3D%3D",Vũ Trường Trần,5.0,2025-02-13,"The shop is spacious Cool space Cool and suitable for studying, working and chatting","
{
    ""danh_sach_tu_tot"": ""spacious, Cool space, Cool, suitable"",
    ""danh_sach_tu_xau"": """"
}
"
Là_CAFE_Nguyễn_Văn_Linh,"29D Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/L%C3%A0+CAFE+Nguy%E1%BB%85n+V%C4%83n+Linh/@10.0247023,105.7598601,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ad08eecab1:0x4350258cf920d8d0!8m2!3d10.0247023!4d105.7598601!16s%2Fg%2F11lyv_jkh8?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoASAFQAw%3D%3D",Hoang Loi,4.0,2025-04-07,The restaurant space is spacious and the water is relatively stable.,"
{
    ""danh_sach_tu_tot"": ""spacious, stable"",
    ""danh_sach_tu_xau"": """"
}
"
Là_CAFE_Nguyễn_Văn_Linh,"29D Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/L%C3%A0+CAFE+Nguy%E1%BB%85n+V%C4%83n+Linh/@10.0247023,105.7598601,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ad08eecab1:0x4350258cf920d8d0!8m2!3d10.0247023!4d105.7598601!16s%2Fg%2F11lyv_jkh8?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoASAFQAw%3D%3D",Poly Khô Gà (Càng Ăn Càng Mê Ly),5.0,2025-04-13,"The modern space serves well, but the Wifi network is often weak and not good","
{
    ""danh_sach_tu_tot"": ""serves well"",
    ""danh_sach_tu_xau"": ""weak, not good""
}
"
Là_CAFE_Nguyễn_Văn_Linh,"29D Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/L%C3%A0+CAFE+Nguy%E1%BB%85n+V%C4%83n+Linh/@10.0247023,105.7598601,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ad08eecab1:0x4350258cf920d8d0!8m2!3d10.0247023!4d105.7598601!16s%2Fg%2F11lyv_jkh8?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoASAFQAw%3D%3D",Tung Trieu Phuoc,5.0,2025-01-13,"The staff are very cute. Knowing I needed a quiet space, I arranged and supported it for me. Deserves 5 stars 😁 …","
{
    ""danh_sach_tu_tot"": ""cute, quiet, arranged, supported, Deserves 5 stars"",
    ""danh_sach_tu_xau"": null
}
"
Là_CAFE_Nguyễn_Văn_Linh,"29D Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/L%C3%A0+CAFE+Nguy%E1%BB%85n+V%C4%83n+Linh/@10.0247023,105.7598601,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ad08eecab1:0x4350258cf920d8d0!8m2!3d10.0247023!4d105.7598601!16s%2Fg%2F11lyv_jkh8?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoASAFQAw%3D%3D",Anh Phương,4.0,2025-04-13,"Depending on the day or whatever, the air conditioner was adjusted twice by the staff but it was still hot","
{
    ""danh_sach_tu_tot"": null,
    ""danh_sach_tu_xau"": ""hot""
}
"
Là_CAFE_Nguyễn_Văn_Linh,"29D Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/L%C3%A0+CAFE+Nguy%E1%BB%85n+V%C4%83n+Linh/@10.0247023,105.7598601,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ad08eecab1:0x4350258cf920d8d0!8m2!3d10.0247023!4d105.7598601!16s%2Fg%2F11lyv_jkh8?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoASAFQAw%3D%3D",Buongbinh03 Cobe,1.0,2025-03-23,Staff chases guests away (unprofessional),"
{
    ""danh_sach_tu_tot"": """",
    ""danh_sach_tu_xau"": ""unprofessional""
}
"
Là_CAFE_Nguyễn_Văn_Linh,"29D Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/L%C3%A0+CAFE+Nguy%E1%BB%85n+V%C4%83n+Linh/@10.0247023,105.7598601,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ad08eecab1:0x4350258cf920d8d0!8m2!3d10.0247023!4d105.7598601!16s%2Fg%2F11lyv_jkh8?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoASAFQAw%3D%3D",Thúy Kiều,5.0,2025-03-23,Attentive service staff,"
{
    ""danh_sach_tu_tot"": ""Attentive"",
    ""danh_sach_tu_xau"": """"
}
"
Là_CAFE_Nguyễn_Văn_Linh,"29D Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/L%C3%A0+CAFE+Nguy%E1%BB%85n+V%C4%83n+Linh/@10.0247023,105.7598601,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ad08eecab1:0x4350258cf920d8d0!8m2!3d10.0247023!4d105.7598601!16s%2Fg%2F11lyv_jkh8?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoASAFQAw%3D%3D",Anh Thư,5.0,2025-01-13,The staff is lovely and the restaurant has a beautiful space,"
{
    ""danh_sach_tu_tot"": ""lovely, beautiful"",
    ""danh_sach_tu_xau"": null
}
"
Là_CAFE_Nguyễn_Văn_Linh,"29D Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/L%C3%A0+CAFE+Nguy%E1%BB%85n+V%C4%83n+Linh/@10.0247023,105.7598601,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ad08eecab1:0x4350258cf920d8d0!8m2!3d10.0247023!4d105.7598601!16s%2Fg%2F11lyv_jkh8?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoASAFQAw%3D%3D",duyen duyen,1.0,2025-01-13,"Bad drink shop, unpleasant staff attitude","
{
    ""danh_sach_tu_tot"": """",
    ""danh_sach_tu_xau"": ""Bad, unpleasant""
}
"
Là_CAFE_Nguyễn_Văn_Linh,"29D Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/L%C3%A0+CAFE+Nguy%E1%BB%85n+V%C4%83n+Linh/@10.0247023,105.7598601,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ad08eecab1:0x4350258cf920d8d0!8m2!3d10.0247023!4d105.7598601!16s%2Fg%2F11lyv_jkh8?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoASAFQAw%3D%3D",Dung Choi,5.0,2025-01-13,"Cute shop, lovely staff","
{
    ""danh_sach_tu_tot"": ""Cute, lovely"",
    ""danh_sach_tu_xau"": """"
}
"
Là_CAFE_Nguyễn_Văn_Linh,"29D Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/L%C3%A0+CAFE+Nguy%E1%BB%85n+V%C4%83n+Linh/@10.0247023,105.7598601,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ad08eecab1:0x4350258cf920d8d0!8m2!3d10.0247023!4d105.7598601!16s%2Fg%2F11lyv_jkh8?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoASAFQAw%3D%3D",Mix_ PéXoài,1.0,2025-01-13,"Wifi is weak, cannot run any website","
{
    ""danh_sach_tu_tot"": """",
    ""danh_sach_tu_xau"": ""weak""
}
"
Là_CAFE_Nguyễn_Văn_Linh,"29D Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/L%C3%A0+CAFE+Nguy%E1%BB%85n+V%C4%83n+Linh/@10.0247023,105.7598601,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ad08eecab1:0x4350258cf920d8d0!8m2!3d10.0247023!4d105.7598601!16s%2Fg%2F11lyv_jkh8?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoASAFQAw%3D%3D",Yến Kim,5.0,2025-03-23,"Delicious water, good service","
{
    ""danh_sach_tu_tot"": ""Delicious, good"",
    ""danh_sach_tu_xau"": null
}
"
Là_CAFE_Nguyễn_Văn_Linh,"29D Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/L%C3%A0+CAFE+Nguy%E1%BB%85n+V%C4%83n+Linh/@10.0247023,105.7598601,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ad08eecab1:0x4350258cf920d8d0!8m2!3d10.0247023!4d105.7598601!16s%2Fg%2F11lyv_jkh8?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoASAFQAw%3D%3D",Ngoc Khanh,5.0,2025-03-23,"Large, quiet space, suitable for studying and working","
{
    ""danh_sach_tu_tot"": ""Large, quiet, suitable"",
    ""danh_sach_tu_xau"": null
}
"
Là_CAFE_Nguyễn_Văn_Linh,"29D Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/L%C3%A0+CAFE+Nguy%E1%BB%85n+V%C4%83n+Linh/@10.0247023,105.7598601,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ad08eecab1:0x4350258cf920d8d0!8m2!3d10.0247023!4d105.7598601!16s%2Fg%2F11lyv_jkh8?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoASAFQAw%3D%3D",Thanh Nguyên Nguyễn (Solomon),5.0,2025-02-13,It's okay but the price is a bit steep,"
{
    ""danh_sach_tu_tot"": ""okay"",
    ""danh_sach_tu_xau"": ""a bit steep""
}
"
Là_CAFE_Nguyễn_Văn_Linh,"29D Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/L%C3%A0+CAFE+Nguy%E1%BB%85n+V%C4%83n+Linh/@10.0247023,105.7598601,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ad08eecab1:0x4350258cf920d8d0!8m2!3d10.0247023!4d105.7598601!16s%2Fg%2F11lyv_jkh8?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoASAFQAw%3D%3D",Thanh Tao Đoàn,1.0,2025-04-13,bed room is too hot,"
{
    ""danh_sach_tu_tot"": """",
    ""danh_sach_tu_xau"": ""too hot""
}
"
Là_CAFE_Nguyễn_Văn_Linh,"29D Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/L%C3%A0+CAFE+Nguy%E1%BB%85n+V%C4%83n+Linh/@10.0247023,105.7598601,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ad08eecab1:0x4350258cf920d8d0!8m2!3d10.0247023!4d105.7598601!16s%2Fg%2F11lyv_jkh8?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoASAFQAw%3D%3D",Đỗ Thị Hồng Huệ,5.0,2025-01-13,Cute hehe.,"
{
    ""danh_sach_tu_tot"": ""Cute"",
    ""danh_sach_tu_xau"": null
}
"
