places,address,link,user,star,creat_date,comment
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",GOOGLE Riview,5.0,2024-10-01,Delicious coffee 25k. Cold room. Clean.
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",MARTIN PHAM,4.0,2025-04-01,"The shop is located on a road with many trees so it is very cool. The shop is quite small and quiet so it is suitable for those who like to work quietly, read books and relax. The space is quite nice. Drinks and prices are very good."
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Mai Tuyết,5.0,2025-04-01,Absolutely love the flavor of Trung Nguyen coffee Truly classy! The restaurant space is also very beautiful
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Cherry Lee,3.0,2024-04-01,"The air-conditioned coffee shop is super close to my house so I like to come here. Sometimes it's very crowded and noisy, but sometimes there are only a few customers. The old employees are quite understanding, so I often come here. Prices are very reasonable. But milk coffee is a bit strong for people who drink coffee occasionally. Milk tea has a strong tea flavor, peach tea has large pieces, I like these two dishes the most. The flan is also very delicious."
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Nguyen Le,5.0,2024-04-01,"Good coffee, quiet place to work Enthusiastic and cute staff"
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",hoadon kq,5.0,2024-12-01,"Delicious cafe, enthusiastic staff, reasonable prices, comfortable space"
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Hoàng Tín Nguyễn,4.0,2025-04-01,"Airy space, delicious coffee, other drinks are also quite delicious. However, the shop is a Trung Nguyen product franchise, not a brand franchise, so it has some decor or products that are different from traditional stores. Cheaper prices, diverse drinks."
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Phan Tam,5.0,2024-04-01,"The shop is quite quiet, cool, delicious coffee"
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Nhật Nguyên,5.0,2025-04-01,"Suitable for office, Work, Quiet, airy, cool place, Affordable price, yet luxurious"
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Lê Vi Quí,5.0,2025-04-01,Trung Nguyen cafe brews delicious coffee. Cute staff. The guests are also cute!!
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Hiền Lê,2.0,2025-04-01,"The design space is okay, a bit cramped, parking is difficult, coffee takes too long to brew, price is ok, service is normal."
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Duy Khánh,4.0,2024-10-01,"The staff is not very enthusiastic, before the passenger car parks itself, but when it comes to picking up the car, it is very enthusiastic??? Overall 6.5/10"
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",phivan long,5.0,2025-04-01,"Delicious water, acceptable price, nice view, quiet, a very ok place to sit and relax😁 …"
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Thủy Tiên Trần,5.0,2025-01-01,Delicious water and enthusiastic and attentive staff
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Kim Chi Võ,5.0,2025-04-01,"Beautiful and spacious space. Enthusiastic staff, very quality drinks!"
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Nhô Văn,5.0,2024-04-01,"The staff are very friendly and enthusiastic, especially the security guard"
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Anh Pham,1.0,2025-04-01,"The time it takes to make food for the shipper is too long. The restaurant does not accept orders on the system but waits for the shipper to receive the order, slowing down the delivery process. The restaurant prioritizes customers sitting at the restaurant over shippers."
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",ngocchuc tran,5.0,2024-07-01,"Delicious drinks, comfortable space, friendly and polite staff"
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Vu Phung,2.0,2025-04-01,"The place where coffee is prepared and ground is right in the center of the shop, so it makes a lot of noise. The staff does not avoid the chairs but deliberately pushes the chairs into position, creating an unpleasant sound. The restaurant space is ok, the facilities are nice."
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Trung Hà,4.0,2024-04-01,"Quiet, polite restaurant"
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Chu Hiếu,3.0,2024-05-01,"Normal cafe, good coffee, other drinks are just normal"
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Lý Đồng Khánh,5.0,2025-04-01,"In general, Trung Nguyen is a big brand, you can find it everywhere you go. Once you drink this coffee, you can't drink any other kind of coffee..."
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Minh Tran Hai,4.0,2025-04-01,"Delicious drinks, comfortable seats, reasonable prices"
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Yến Bùi,4.0,2025-04-01,"The restaurant is clean, beautiful and luxurious, the water is reasonable"
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Ba Tong Le,5.0,2024-04-01,"Delicious cafe, quiet space"
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Chí Anh Official,5.0,2025-04-01,"The shop is suitable for studying, with open space"
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Chau hoang thu thao,3.0,2024-06-01,"Drinks are good, prices are good"
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Hoa Pham,5.0,2025-04-01,"Spacious space, water price is quite high"
Trung_Nguyên_E-Coffee_Ninh_Kiều,"56A Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+E-Coffee+Ninh+Ki%E1%BB%81u/@10.0323335,105.7842855,17z/data=!4m6!3m5!1s0x31a0638ada2a3de5:0x5aa615b35f930ed1!8m2!3d10.0323335!4d105.7842855!16s%2Fg%2F11qpzgy6cl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",tran hiep,4.0,2025-04-01,Self-service restaurant. Coffee ☕delicious.
